x,y,bend_magnitude,normalized_intensity
57,9,0.00132667212,0.829371018
58,9,0.00127602029,0.797705948
59,9,0.00122199023,0.763928976
60,9,0.00116497066,0.728283114
61,9,0.00110533085,0.690999197
62,9,0.00104466344,0.653072877
63,9,0.000982499274,0.614210857
64,9,0.000918858361,0.574425647
65,9,0.000854049542,0.533910319
66,9,0.000789870054,0.493788419
67,9,0.00072550528,0.453550686
68,9,0.000660832585,0.413120456
69,9,0.000597324488,0.373418277
70,9,0.000534803421,0.33433314
71,9,0.00047256697,0.295425932
72,9,0.000413020625,0.258200448
73,9,0.000354150394,0.221397637
74,9,0.000297900413,0.186232879
75,9,0.000242987114,0.15190375
76,9,0.00019146981,0.119697632
77,9,0.000142241098,0.0889222302
78,9,9.61363996E-05,0.0600998107
79,9,5.39842938E-05,0.0337483602
0,10,6.61845758E-05,0.0413753843
1,10,0.000109978318,0.0687531061
2,10,0.00015747367,0.0984448948
3,10,0.000208352347,0.130251774
4,10,0.00026154638,0.163506102
5,10,0.000317283521,0.198350257
6,10,0.000375280324,0.234607043
7,10,0.000435038154,0.271964738
8,10,0.000496380177,0.310312793
9,10,0.000559536229,0.349794892
10,10,0.000622985242,0.389460135
11,10,0.000688288142,0.430284338
12,10,0.000753869755,0.471282779
